2024-04-16 00:13:10,206 INFO    StreamThr :12928 [internal.py:wandb_internal():86] W&B internal server running at pid: 12928, started at: 2024-04-16 00:13:10.206704
2024-04-16 00:13:12,165 INFO    HandlerThread:12928 [system_monitor.py:probe():227] Publishing system info
2024-04-16 00:13:12,165 INFO    HandlerThread:12928 [system_monitor.py:probe():229] Finished publishing system info
2024-04-16 00:13:12,205 DEBUG   SenderThread:12928 [sender.py:send():379] send: files
2024-04-16 00:13:12,206 INFO    SenderThread:12928 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-04-16 00:13:12,618 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: python_packages
2024-04-16 00:13:12,618 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: python_packages
2024-04-16 00:13:12,618 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: stop_status
2024-04-16 00:13:12,618 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: stop_status
2024-04-16 00:13:12,634 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 00:13:12,725 INFO    Thread-16 :12928 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\files\wandb-metadata.json
2024-04-16 00:13:12,725 INFO    Thread-16 :12928 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\files\requirements.txt
2024-04-16 00:13:12,991 DEBUG   SenderThread:12928 [sender.py:send():379] send: telemetry
2024-04-16 00:13:12,991 DEBUG   SenderThread:12928 [sender.py:send():379] send: exit
2024-04-16 00:13:12,991 INFO    SenderThread:12928 [sender.py:send_exit():586] handling exit code: 1
2024-04-16 00:13:12,991 INFO    SenderThread:12928 [sender.py:send_exit():588] handling runtime: 0
2024-04-16 00:13:12,991 INFO    SenderThread:12928 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 00:13:12,991 INFO    SenderThread:12928 [sender.py:send_exit():594] send defer
2024-04-16 00:13:12,991 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-04-16 00:13:12,991 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 0
2024-04-16 00:13:12,991 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-04-16 00:13:12,991 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 0
2024-04-16 00:13:12,991 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 1
2024-04-16 00:13:12,991 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-04-16 00:13:12,991 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 1
2024-04-16 00:13:12,991 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-04-16 00:13:12,991 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 1
2024-04-16 00:13:12,991 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 2
2024-04-16 00:13:12,991 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-04-16 00:13:12,991 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 2
2024-04-16 00:13:12,991 INFO    HandlerThread:12928 [system_monitor.py:finish():203] Stopping system monitor
2024-04-16 00:13:12,991 INFO    HandlerThread:12928 [interfaces.py:finish():202] Joined cpu monitor
2024-04-16 00:13:12,991 DEBUG   SystemMonitor:12928 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-04-16 00:13:13,007 INFO    HandlerThread:12928 [interfaces.py:finish():202] Joined disk monitor
2024-04-16 00:13:13,007 DEBUG   SystemMonitor:12928 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-04-16 00:13:13,007 DEBUG   SystemMonitor:12928 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-04-16 00:13:13,069 INFO    HandlerThread:12928 [interfaces.py:finish():202] Joined gpu monitor
2024-04-16 00:13:13,069 INFO    HandlerThread:12928 [interfaces.py:finish():202] Joined memory monitor
2024-04-16 00:13:13,069 INFO    HandlerThread:12928 [interfaces.py:finish():202] Joined network monitor
2024-04-16 00:13:13,069 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-04-16 00:13:13,069 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 2
2024-04-16 00:13:13,069 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 3
2024-04-16 00:13:13,069 DEBUG   SenderThread:12928 [sender.py:send():379] send: stats
2024-04-16 00:13:13,069 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-04-16 00:13:13,069 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 3
2024-04-16 00:13:13,069 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-04-16 00:13:13,069 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 3
2024-04-16 00:13:13,069 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 4
2024-04-16 00:13:13,069 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-04-16 00:13:13,069 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 4
2024-04-16 00:13:13,069 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-04-16 00:13:13,069 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 4
2024-04-16 00:13:13,069 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 5
2024-04-16 00:13:13,069 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-04-16 00:13:13,069 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 5
2024-04-16 00:13:13,069 DEBUG   SenderThread:12928 [sender.py:send():379] send: summary
2024-04-16 00:13:13,069 INFO    SenderThread:12928 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-04-16 00:13:13,069 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-04-16 00:13:13,069 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 5
2024-04-16 00:13:13,069 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 6
2024-04-16 00:13:13,069 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-04-16 00:13:13,069 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 6
2024-04-16 00:13:13,069 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-04-16 00:13:13,069 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 6
2024-04-16 00:13:13,069 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 00:13:13,387 INFO    wandb-upload_0:12928 [upload_job.py:push():131] Uploaded file C:\Users\DELL\AppData\Local\Temp\tmpd16vdox1wandb\exvb9y6s-wandb-metadata.json
2024-04-16 00:13:13,418 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 7
2024-04-16 00:13:13,418 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-04-16 00:13:13,418 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 7
2024-04-16 00:13:13,418 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-04-16 00:13:13,418 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 7
2024-04-16 00:13:13,699 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 00:13:13,730 INFO    Thread-16 :12928 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\files\config.yaml
2024-04-16 00:13:13,730 INFO    Thread-16 :12928 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\files\wandb-summary.json
2024-04-16 00:13:13,730 INFO    Thread-16 :12928 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\files\output.log
2024-04-16 00:13:15,744 INFO    Thread-16 :12928 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\files\output.log
2024-04-16 00:13:17,012 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 8
2024-04-16 00:13:17,012 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: poll_exit
2024-04-16 00:13:17,012 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-04-16 00:13:17,012 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 8
2024-04-16 00:13:17,012 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-04-16 00:13:17,012 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 8
2024-04-16 00:13:17,012 INFO    SenderThread:12928 [job_builder.py:build():318] Attempting to build job artifact
2024-04-16 00:13:17,012 INFO    SenderThread:12928 [job_builder.py:_get_source_type():455] is repo sourced job
2024-04-16 00:13:17,122 INFO    SenderThread:12928 [job_builder.py:build():431] adding wandb-job metadata file
2024-04-16 00:13:17,137 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 9
2024-04-16 00:13:17,137 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-04-16 00:13:17,137 DEBUG   SenderThread:12928 [sender.py:send():379] send: artifact
2024-04-16 00:13:17,137 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 9
2024-04-16 00:13:17,727 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 00:13:17,758 INFO    Thread-16 :12928 [dir_watcher.py:_on_file_modified():288] file/dir modified: C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\files\output.log
2024-04-16 00:13:19,422 INFO    wandb-upload_1:12928 [upload_job.py:push():89] Uploaded file C:\Users\DELL\AppData\Local\Temp\tmpxqoaqifo\wandb-job.json
2024-04-16 00:13:19,531 INFO    wandb-upload_0:12928 [upload_job.py:push():89] Uploaded file C:\Users\DELL\AppData\Local\wandb\wandb\artifacts\staging\tmpkhy5g6d7
2024-04-16 00:13:21,286 INFO    SenderThread:12928 [sender.py:send_artifact():1468] sent artifact job-https___github.com_MaryamBoneh_Vehicle-Detection_train.py - {'id': 'QXJ0aWZhY3Q6Nzk4MDU0Njkw', 'state': 'PENDING', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2Mjk2MDU5NA==', 'latestArtifact': None}}
2024-04-16 00:13:21,286 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-04-16 00:13:21,286 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 9
2024-04-16 00:13:21,286 INFO    SenderThread:12928 [dir_watcher.py:finish():358] shutting down directory watcher
2024-04-16 00:13:21,780 INFO    SenderThread:12928 [dir_watcher.py:finish():388] scan: C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\files
2024-04-16 00:13:21,780 INFO    SenderThread:12928 [dir_watcher.py:finish():402] scan save: C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\files\config.yaml config.yaml
2024-04-16 00:13:21,780 INFO    SenderThread:12928 [dir_watcher.py:finish():402] scan save: C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\files\output.log output.log
2024-04-16 00:13:21,780 INFO    SenderThread:12928 [dir_watcher.py:finish():402] scan save: C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\files\requirements.txt requirements.txt
2024-04-16 00:13:21,780 INFO    SenderThread:12928 [dir_watcher.py:finish():402] scan save: C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\files\wandb-metadata.json wandb-metadata.json
2024-04-16 00:13:21,780 INFO    SenderThread:12928 [dir_watcher.py:finish():402] scan save: C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\files\wandb-summary.json wandb-summary.json
2024-04-16 00:13:21,780 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 10
2024-04-16 00:13:21,780 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: poll_exit
2024-04-16 00:13:21,780 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-04-16 00:13:21,780 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 10
2024-04-16 00:13:21,780 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-04-16 00:13:21,780 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 10
2024-04-16 00:13:21,780 INFO    SenderThread:12928 [file_pusher.py:finish():172] shutting down file pusher
2024-04-16 00:13:22,452 INFO    wandb-upload_1:12928 [upload_job.py:push():131] Uploaded file C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\files\config.yaml
2024-04-16 00:13:22,467 INFO    wandb-upload_0:12928 [upload_job.py:push():131] Uploaded file C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\files\output.log
2024-04-16 00:13:22,608 INFO    wandb-upload_2:12928 [upload_job.py:push():131] Uploaded file C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\files\requirements.txt
2024-04-16 00:13:22,608 INFO    wandb-upload_3:12928 [upload_job.py:push():131] Uploaded file C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\files\wandb-summary.json
2024-04-16 00:13:22,764 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: keepalive
2024-04-16 00:13:22,764 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 00:13:22,764 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: poll_exit
2024-04-16 00:13:22,764 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: status_report
2024-04-16 00:13:22,827 INFO    Thread-15 (_thread_body):12928 [sender.py:transition_state():614] send defer: 11
2024-04-16 00:13:22,827 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-04-16 00:13:22,827 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 11
2024-04-16 00:13:22,827 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-04-16 00:13:22,827 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 11
2024-04-16 00:13:22,827 INFO    SenderThread:12928 [file_pusher.py:join():178] waiting for file pusher
2024-04-16 00:13:22,827 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 12
2024-04-16 00:13:22,827 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-04-16 00:13:22,827 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 12
2024-04-16 00:13:22,827 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-04-16 00:13:22,827 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 12
2024-04-16 00:13:22,827 INFO    SenderThread:12928 [file_stream.py:finish():614] file stream finish called
2024-04-16 00:13:23,135 INFO    SenderThread:12928 [file_stream.py:finish():618] file stream finish is done
2024-04-16 00:13:23,135 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 13
2024-04-16 00:13:23,135 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-04-16 00:13:23,135 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 13
2024-04-16 00:13:23,136 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-04-16 00:13:23,136 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 13
2024-04-16 00:13:23,136 INFO    SenderThread:12928 [sender.py:transition_state():614] send defer: 14
2024-04-16 00:13:23,136 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: defer
2024-04-16 00:13:23,136 INFO    HandlerThread:12928 [handler.py:handle_request_defer():172] handle defer: 14
2024-04-16 00:13:23,136 DEBUG   SenderThread:12928 [sender.py:send():379] send: final
2024-04-16 00:13:23,136 DEBUG   SenderThread:12928 [sender.py:send():379] send: footer
2024-04-16 00:13:23,136 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: defer
2024-04-16 00:13:23,136 INFO    SenderThread:12928 [sender.py:send_request_defer():610] handle sender defer: 14
2024-04-16 00:13:23,137 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 00:13:23,137 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: poll_exit
2024-04-16 00:13:23,137 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: server_info
2024-04-16 00:13:23,138 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: get_summary
2024-04-16 00:13:23,138 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: poll_exit
2024-04-16 00:13:23,139 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: poll_exit
2024-04-16 00:13:23,138 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: sampled_history
2024-04-16 00:13:23,139 DEBUG   SenderThread:12928 [sender.py:send_request():406] send_request: server_info
2024-04-16 00:13:23,139 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: internal_messages
2024-04-16 00:13:23,438 INFO    MainThread:12928 [wandb_run.py:_footer_history_summary_info():3936] rendering history
2024-04-16 00:13:23,438 INFO    MainThread:12928 [wandb_run.py:_footer_history_summary_info():3968] rendering summary
2024-04-16 00:13:23,438 INFO    MainThread:12928 [wandb_run.py:_footer_sync_info():3895] logging synced files
2024-04-16 00:13:23,438 DEBUG   HandlerThread:12928 [handler.py:handle_request():146] handle_request: shutdown
2024-04-16 00:13:23,438 INFO    HandlerThread:12928 [handler.py:finish():866] shutting down handler
2024-04-16 00:13:24,141 INFO    WriterThread:12928 [datastore.py:close():296] close: C:\Users\DELL\Downloads\Adaptive-Traffic-Signal-Timer-main\Code\Vehicle-Detection\wandb\run-20240416_001310-vg36qwzx\run-vg36qwzx.wandb
2024-04-16 00:13:24,454 INFO    SenderThread:12928 [sender.py:finish():1546] shutting down sender
2024-04-16 00:13:24,454 INFO    SenderThread:12928 [file_pusher.py:finish():172] shutting down file pusher
2024-04-16 00:13:24,454 INFO    SenderThread:12928 [file_pusher.py:join():178] waiting for file pusher
